county_name,precinct_name,office_title,candidate_ballot_name,yes_votes,no_votes,,
Jackson,"BR 08, 13",Constitutional Amendment No. 1,,1050,510,,
Jackson,BR 09,Constitutional Amendment No. 1,,419,152,,
Jackson,BR 10,Constitutional Amendment No. 1,,774,272,,
Jackson,"BR 11, 15",Constitutional Amendment No. 1,,500,170,,
Jackson,BR 12,Constitutional Amendment No. 1,,686,241,,
Jackson,BR 14,Constitutional Amendment No. 1,,319,135,,
Jackson,BR 16,Constitutional Amendment No. 1,,530,250,,
Jackson,BR 17,Constitutional Amendment No. 1,,11,8,,
Jackson,BR 18,Constitutional Amendment No. 1,,564,224,,
Jackson,BR 19,Constitutional Amendment No. 1,,9,4,,
Jackson,FO 01,Constitutional Amendment No. 1,,2,0,,
Jackson,FO 02,Constitutional Amendment No. 1,,202,94,,
Jackson,"FO 03, 04, 05, 09",Constitutional Amendment No. 1,,650,324,,
Jackson,"FO 06, 10",Constitutional Amendment No. 1,,156,100,,
Jackson,FO 07,Constitutional Amendment No. 1,,87,53,,
Jackson,FO 08,Constitutional Amendment No. 1,,480,352,,
Jackson,PR 01,Constitutional Amendment No. 1,,10,10,,
Jackson,PR 02,Constitutional Amendment No. 1,,525,185,,
Jackson,"PR 03, 04",Constitutional Amendment No. 1,,920,306,,
Jackson,PR 05,Constitutional Amendment No. 1,,256,75,,
Jackson,PR 06,Constitutional Amendment No. 1,,533,213,,
Jackson,PR 07,Constitutional Amendment No. 1,,762,289,,
Jackson,"PR 08, 10",Constitutional Amendment No. 1,,732,258,,
Jackson,PR 09,Constitutional Amendment No. 1,,882,320,,
Jackson,PR 11,Constitutional Amendment No. 1,,560,199,,
Jackson,PR 12,Constitutional Amendment No. 1,,739,246,,
Jackson,"PR 13, 14",Constitutional Amendment No. 1,,1036,402,,
Jackson,PR 15,Constitutional Amendment No. 1,,405,107,,
Jackson,PR 16,Constitutional Amendment No. 1,,453,168,,
Jackson,PR 17,Constitutional Amendment No. 1,,596,201,,
Jackson,PR 18,Constitutional Amendment No. 1,,642,204,,
Jackson,PR 19,Constitutional Amendment No. 1,,1064,403,,
Jackson,PR 20,Constitutional Amendment No. 1,,614,265,,
Jackson,"PR 21, 22",Constitutional Amendment No. 1,,1070,438,,
Jackson,PR 23,Constitutional Amendment No. 1,,1028,378,,
Jackson,PR 24,Constitutional Amendment No. 1,,346,101,,
Jackson,PR 25,Constitutional Amendment No. 1,,896,329,,
Jackson,PR 26,Constitutional Amendment No. 1,,662,230,,
Jackson,PR 27,Constitutional Amendment No. 1,,1144,351,,
Jackson,PR 28,Constitutional Amendment No. 1,,1079,390,,
Jackson,PR 29,Constitutional Amendment No. 1,,403,125,,
Jackson,"PR 30, 31",Constitutional Amendment No. 1,,1040,389,,
Jackson,PR 32,Constitutional Amendment No. 1,,868,345,,
Jackson,PR 33,Constitutional Amendment No. 1,,448,170,,
Jackson,PR 34,Constitutional Amendment No. 1,,630,216,,
Jackson,"PR 35, 36",Constitutional Amendment No. 1,,993,333,,
Jackson,PR 37,Constitutional Amendment No. 1,,689,208,,
Jackson,PR 38,Constitutional Amendment No. 1,,482,155,,
Jackson,PR 39,Constitutional Amendment No. 1,,876,319,,
Jackson,PR 40,Constitutional Amendment No. 1,,511,175,,
Jackson,"PR 41, 42",Constitutional Amendment No. 1,,1170,407,,
Jackson,"PR 43, 45",Constitutional Amendment No. 1,,1189,434,,
Jackson,PR 44,Constitutional Amendment No. 1,,835,281,,
Jackson,"PR 46, 59",Constitutional Amendment No. 1,,751,311,,
Jackson,PR 47,Constitutional Amendment No. 1,,567,200,,
Jackson,PR 48,Constitutional Amendment No. 1,,271,83,,
Jackson,PR 49,Constitutional Amendment No. 1,,668,289,,
Jackson,PR 50,Constitutional Amendment No. 1,,813,279,,
Jackson,PR 51,Constitutional Amendment No. 1,,377,164,,
Jackson,PR 52,Constitutional Amendment No. 1,,344,176,,
Jackson,"PR 53, 54",Constitutional Amendment No. 1,,533,293,,
Jackson,PR 55,Constitutional Amendment No. 1,,2,3,,
Jackson,"PR 56,57",Constitutional Amendment No. 1,,7,4,,
Jackson,"PR 60, 61",Constitutional Amendment No. 1,,399,210,,
Jackson,PR 62,Constitutional Amendment No. 1,,44,6,,
Jackson,SN 01,Constitutional Amendment No. 1,,148,59,,
Jackson,SN 02,Constitutional Amendment No. 1,,124,45,,
Jackson,"SN 03, 19",Constitutional Amendment No. 1,,557,209,,
Jackson,SN 04,Constitutional Amendment No. 1,,513,199,,
Jackson,"SN 05, 06",Constitutional Amendment No. 1,,534,217,,
Jackson,"SN 07, 09",Constitutional Amendment No. 1,,1053,408,,
Jackson,SN 08,Constitutional Amendment No. 1,,780,312,,
Jackson,"SN 10, 12",Constitutional Amendment No. 1,,1293,529,,
Jackson,SN 11,Constitutional Amendment No. 1,,568,179,,
Jackson,"SN 13, 14",Constitutional Amendment No. 1,,1003,403,,
Jackson,"SN 15, 23",Constitutional Amendment No. 1,,1058,415,,
Jackson,SN 16,Constitutional Amendment No. 1,,97,38,,
Jackson,SN 17,Constitutional Amendment No. 1,,449,162,,
Jackson,SN 18,Constitutional Amendment No. 1,,652,274,,
Jackson,SN 20,Constitutional Amendment No. 1,,558,193,,
Jackson,SN 21,Constitutional Amendment No. 1,,723,307,,
Jackson,"SN 22, 24",Constitutional Amendment No. 1,,953,353,,
Jackson,SN 25,Constitutional Amendment No. 1,,210,101,,
Jackson,SN 26,Constitutional Amendment No. 1,,412,226,,
Jackson,SN 27,Constitutional Amendment No. 1,,674,309,,
Jackson,SN 28,Constitutional Amendment No. 1,,491,244,,
Jackson,SN 29,Constitutional Amendment No. 1,,549,198,,
Jackson,SN 30,Constitutional Amendment No. 1,,586,293,,
Jackson,SN 31,Constitutional Amendment No. 1,,742,315,,
Jackson,SN 32,Constitutional Amendment No. 1,,505,159,,
Jackson,SN 33,Constitutional Amendment No. 1,,196,88,,
Jackson,"SN 34, 35, 36",Constitutional Amendment No. 1,,323,115,,
Jackson,SN 37,Constitutional Amendment No. 1,,527,215,,
Jackson,SN 38,Constitutional Amendment No. 1,,961,345,,
Jackson,SN 39,Constitutional Amendment No. 1,,787,269,,
Jackson,SN 40,Constitutional Amendment No. 1,,474,242,,
Jackson,SN 41,Constitutional Amendment No. 1,,422,151,,
Jackson,SN 42,Constitutional Amendment No. 1,,909,335,,
Jackson,"SN 43, 46",Constitutional Amendment No. 1,,262,112,,
Jackson,SN 44,Constitutional Amendment No. 1,,400,165,,
Jackson,SN 45,Constitutional Amendment No. 1,,462,200,,
Jackson,SN 47,Constitutional Amendment No. 1,,266,110,,
Jackson,SN 48,Constitutional Amendment No. 1,,328,122,,
Jackson,SN 49,Constitutional Amendment No. 1,,218,92,,
Jackson,SN 50,Constitutional Amendment No. 1,,104,54,,
Jackson,"SN 51, 52",Constitutional Amendment No. 1,,214,110,,
Jackson,"VB 01, 12",Constitutional Amendment No. 1,,188,98,,
Jackson,"VB 02, 03, 13",Constitutional Amendment No. 1,,698,291,,
Jackson,VB 04,Constitutional Amendment No. 1,,1,1,,
Jackson,"VB 07, 08, 14",Constitutional Amendment No. 1,,213,97,,
Jackson,VB 09,Constitutional Amendment No. 1,,234,65,,
Jackson,"VB 10, 11, 19",Constitutional Amendment No. 1,,884,432,,
Jackson,"VB 15, 16, 17, 18",Constitutional Amendment No. 1,,396,211,,
Jackson,WA 01,Constitutional Amendment No. 1,,565,301,,
Jackson,WA 02,Constitutional Amendment No. 1,,518,284,,
Jackson,"WA 03, 04",Constitutional Amendment No. 1,,622,338,,
Jackson,"WA 05, 06",Constitutional Amendment No. 1,,371,203,,
Jackson,WA 07,Constitutional Amendment No. 1,,473,226,,
Jackson,WA 08,Constitutional Amendment No. 1,,298,129,,
Jackson,WA 09,Constitutional Amendment No. 1,,341,148,,
Jackson,WA 10,Constitutional Amendment No. 1,,724,328,,
Jackson,WA 11,Constitutional Amendment No. 1,,504,232,,
Jackson,WA 12,Constitutional Amendment No. 1,,566,242,,
Jackson,ABSENTEE,Constitutional Amendment No. 1,,7863,2581,,
Jackson,B8 04,Constitutional Amendment No. 1,,544,206,,
Jasper,MCDONALD,State Senator - District 32,Bill White,209,,,
Jasper,NORTH MADISON,State Senator - District 32,Bill White,519,,,
Jasper,SOUTH MADISON,State Senator - District 32,Bill White,334,,,
Jasper,EAST JACKSON,State Senator - District 32,Bill White,438,,,
Jasper,WEST JACKSON,State Senator - District 32,Bill White,351,,,
Jasper,CARTHAGE 1,State Senator - District 32,Bill White,287,,,
Jasper,CARTHAGE 2,State Senator - District 32,Bill White,331,,,
Jasper,CARTHAGE 3,State Senator - District 32,Bill White,492,,,
Jasper,CARTHAGE 4,State Senator - District 32,Bill White,861,,,
Jasper,CARTHAGE 5,State Senator - District 32,Bill White,573,,,
Jasper,MARION,State Senator - District 32,Bill White,368,,,
Jasper,MONITOR,State Senator - District 32,Bill White,647,,,
Jasper,JASPER,State Senator - District 32,Bill White,324,,,
Jasper,ORONOGO 1,State Senator - District 32,Bill White,552,,,
Jasper,ORONOGO 2,State Senator - District 32,Bill White,912,,,
Jasper,LAKESIDE,State Senator - District 32,Bill White,216,,,
Jasper,DUENWEG,State Senator - District 32,Bill White,393,,,
Jasper,REX,State Senator - District 32,Bill White,835,,,
Jasper,TUCKAHOE,State Senator - District 32,Bill White,801,,,
Jasper,WEBB CITY 1,State Senator - District 32,Bill White,554,,,
Jasper,WEBB CITY 2,State Senator - District 32,Bill White,511,,,
Jasper,WEBB CITY 3,State Senator - District 32,Bill White,877,,,
Jasper,WEBB CITY 4,State Senator - District 32,Bill White,741,,,
Jasper,JOPLIN 13,State Senator - District 32,Bill White,385,,,
Jasper,JOPLIN 4,State Senator - District 32,Bill White,823,,,
Jasper,JOPLIN 23,State Senator - District 32,Bill White,647,,,
Jasper,JOPLIN 25,State Senator - District 32,Bill White,368,,,
Jasper,ZINCITE,State Senator - District 32,Bill White,598,,,
Jasper,JOPLIN 26,State Senator - District 32,Bill White,550,,,
Jasper,ALBA/NECK CITY/PURCELL,State Senator - District 32,Bill White,367,,,
Jasper,ASBURY/MEDOC/WACO,State Senator - District 32,Bill White,262,,,
Jasper,CARL JUNCTION1/CARL JUNCTION 2,State Senator - District 32,Bill White,1213,,,
Jasper,CARL JUNCTION 3/CARL JUNCTION,State Senator - District 32,Bill White,1313,,,
Jasper,"CARTERVILLE 1,2,3,4",State Senator - District 32,Bill White,663,,,
Jasper,CENTENNIAL/GEM/REEDS,State Senator - District 32,Bill White,875,,,
Jasper,JOPLIN 1/JOPLIN 8,State Senator - District 32,Bill White,471,,,
Jasper,JOPLIN 2/JOPLIN 3,State Senator - District 32,Bill White,1108,,,
Jasper,JOPLIN 5/JOPLIN 7,State Senator - District 32,Bill White,431,,,
Jasper,JOPLIN 10/JOPLIN 11,State Senator - District 32,Bill White,526,,,
Jasper,JOPLIN 12/JOPLIN 14,State Senator - District 32,Bill White,324,,,
Jasper,JOPLIN 15/CENTRAL CITY,State Senator - District 32,Bill White,1133,,,
Jasper,JOPLIN 16/JOPLIN 18,State Senator - District 32,Bill White,480,,,
Jasper,JOPLIN 22/JOPLIN 24,State Senator - District 32,Bill White,774,,,
Jasper,LINCOLN/SHERIDAN,State Senator - District 32,Bill White,280,,,
Jasper,PINE/PRAIRIE STAR,State Senator - District 32,Bill White,319,,,
Jasper,SARCOXIE 1/SARCOXIE 2/LARUSSELL,State Senator - District 32,Bill White,593,,,
Jasper,FEDERAL,State Senator - District 32,Bill White,1,,,
Jasper,ABSENTEE,State Senator - District 32,Bill White,2033,,,
Jasper,MULTI-PRECINCT COLLECTION,State Senator - District 32,Bill White,15,,,
Jasper,MCDONALD,State Senator - District 32,Carolyn McGowan,31,,,
Jasper,NORTH MADISON,State Senator - District 32,Carolyn McGowan,71,,,
Jasper,SOUTH MADISON,State Senator - District 32,Carolyn McGowan,75,,,
Jasper,EAST JACKSON,State Senator - District 32,Carolyn McGowan,97,,,
Jasper,WEST JACKSON,State Senator - District 32,Carolyn McGowan,86,,,
Jasper,CARTHAGE 1,State Senator - District 32,Carolyn McGowan,143,,,
Jasper,CARTHAGE 2,State Senator - District 32,Carolyn McGowan,128,,,
Jasper,CARTHAGE 3,State Senator - District 32,Carolyn McGowan,171,,,
Jasper,CARTHAGE 4,State Senator - District 32,Carolyn McGowan,266,,,
Jasper,CARTHAGE 5,State Senator - District 32,Carolyn McGowan,247,,,
Jasper,MARION,State Senator - District 32,Carolyn McGowan,46,,,
Jasper,MONITOR,State Senator - District 32,Carolyn McGowan,144,,,
Jasper,JASPER,State Senator - District 32,Carolyn McGowan,71,,,
Jasper,ORONOGO 1,State Senator - District 32,Carolyn McGowan,143,,,
Jasper,ORONOGO 2,State Senator - District 32,Carolyn McGowan,176,,,
Jasper,LAKESIDE,State Senator - District 32,Carolyn McGowan,33,,,
Jasper,DUENWEG,State Senator - District 32,Carolyn McGowan,112,,,
Jasper,REX,State Senator - District 32,Carolyn McGowan,265,,,
Jasper,TUCKAHOE,State Senator - District 32,Carolyn McGowan,263,,,
Jasper,WEBB CITY 1,State Senator - District 32,Carolyn McGowan,244,,,
Jasper,WEBB CITY 2,State Senator - District 32,Carolyn McGowan,254,,,
Jasper,WEBB CITY 3,State Senator - District 32,Carolyn McGowan,352,,,
Jasper,WEBB CITY 4,State Senator - District 32,Carolyn McGowan,243,,,
Jasper,JOPLIN 13,State Senator - District 32,Carolyn McGowan,263,,,
Jasper,JOPLIN 4,State Senator - District 32,Carolyn McGowan,333,,,
Jasper,JOPLIN 23,State Senator - District 32,Carolyn McGowan,327,,,
Jasper,JOPLIN 25,State Senator - District 32,Carolyn McGowan,199,,,
Jasper,ZINCITE,State Senator - District 32,Carolyn McGowan,132,,,
Jasper,JOPLIN 26,State Senator - District 32,Carolyn McGowan,269,,,
Jasper,ALBA/NECK CITY/PURCELL,State Senator - District 32,Carolyn McGowan,94,,,
Jasper,ASBURY/MEDOC/WACO,State Senator - District 32,Carolyn McGowan,52,,,
Jasper,CARL JUNCTION1/CARL JUNCTION 2,State Senator - District 32,Carolyn McGowan,312,,,
Jasper,CARL JUNCTION 3/CARL JUNCTION,State Senator - District 32,Carolyn McGowan,381,,,
Jasper,"CARTERVILLE 1,2,3,4",State Senator - District 32,Carolyn McGowan,174,,,
Jasper,CENTENNIAL/GEM/REEDS,State Senator - District 32,Carolyn McGowan,181,,,
Jasper,JOPLIN 1/JOPLIN 8,State Senator - District 32,Carolyn McGowan,264,,,
Jasper,JOPLIN 2/JOPLIN 3,State Senator - District 32,Carolyn McGowan,499,,,
Jasper,JOPLIN 5/JOPLIN 7,State Senator - District 32,Carolyn McGowan,331,,,
Jasper,JOPLIN 10/JOPLIN 11,State Senator - District 32,Carolyn McGowan,334,,,
Jasper,JOPLIN 12/JOPLIN 14,State Senator - District 32,Carolyn McGowan,251,,,
Jasper,JOPLIN 15/CENTRAL CITY,State Senator - District 32,Carolyn McGowan,367,,,
Jasper,JOPLIN 16/JOPLIN 18,State Senator - District 32,Carolyn McGowan,307,,,
Jasper,JOPLIN 22/JOPLIN 24,State Senator - District 32,Carolyn McGowan,358,,,
Jasper,LINCOLN/SHERIDAN,State Senator - District 32,Carolyn McGowan,39,,,
Jasper,PINE/PRAIRIE STAR,State Senator - District 32,Carolyn McGowan,41,,,
Jasper,SARCOXIE 1/SARCOXIE 2/LARUSSELL,State Senator - District 32,Carolyn McGowan,112,,,
Jasper,FEDERAL,State Senator - District 32,Carolyn McGowan,1,,,
Jasper,ABSENTEE,State Senator - District 32,Carolyn McGowan,744,,,
Jasper,MULTI-PRECINCT COLLECTION,State Senator - District 32,Carolyn McGowan,6,,,
Jasper,MCDONALD,State Senator - District 32,Conon Gillis,5,,,
Jasper,NORTH MADISON,State Senator - District 32,Conon Gillis,7,,,
Jasper,SOUTH MADISON,State Senator - District 32,Conon Gillis,3,,,
Jasper,EAST JACKSON,State Senator - District 32,Conon Gillis,14,,,
Jasper,WEST JACKSON,State Senator - District 32,Conon Gillis,14,,,
Jasper,CARTHAGE 1,State Senator - District 32,Conon Gillis,18,,,
Jasper,CARTHAGE 2,State Senator - District 32,Conon Gillis,15,,,
Jasper,CARTHAGE 3,State Senator - District 32,Conon Gillis,21,,,
Jasper,CARTHAGE 4,State Senator - District 32,Conon Gillis,34,,,
Jasper,CARTHAGE 5,State Senator - District 32,Conon Gillis,36,,,
Jasper,MARION,State Senator - District 32,Conon Gillis,5,,,
Jasper,MONITOR,State Senator - District 32,Conon Gillis,25,,,
Jasper,JASPER,State Senator - District 32,Conon Gillis,15,,,
Jasper,ORONOGO 1,State Senator - District 32,Conon Gillis,16,,,
Jasper,ORONOGO 2,State Senator - District 32,Conon Gillis,27,,,
Jasper,LAKESIDE,State Senator - District 32,Conon Gillis,3,,,
Jasper,DUENWEG,State Senator - District 32,Conon Gillis,21,,,
Jasper,REX,State Senator - District 32,Conon Gillis,29,,,
Jasper,TUCKAHOE,State Senator - District 32,Conon Gillis,44,,,
Jasper,WEBB CITY 1,State Senator - District 32,Conon Gillis,35,,,
Jasper,WEBB CITY 2,State Senator - District 32,Conon Gillis,26,,,
Jasper,WEBB CITY 3,State Senator - District 32,Conon Gillis,41,,,
Jasper,WEBB CITY 4,State Senator - District 32,Conon Gillis,14,,,
Jasper,JOPLIN 13,State Senator - District 32,Conon Gillis,40,,,
Jasper,JOPLIN 4,State Senator - District 32,Conon Gillis,29,,,
Jasper,JOPLIN 23,State Senator - District 32,Conon Gillis,50,,,
Jasper,JOPLIN 25,State Senator - District 32,Conon Gillis,15,,,
Jasper,ZINCITE,State Senator - District 32,Conon Gillis,12,,,
Jasper,JOPLIN 26,State Senator - District 32,Conon Gillis,38,,,
Jasper,ALBA/NECK CITY/PURCELL,State Senator - District 32,Conon Gillis,9,,,
Jasper,ASBURY/MEDOC/WACO,State Senator - District 32,Conon Gillis,10,,,
Jasper,CARL JUNCTION1/CARL JUNCTION 2,State Senator - District 32,Conon Gillis,32,,,
Jasper,CARL JUNCTION 3/CARL JUNCTION,State Senator - District 32,Conon Gillis,31,,,
Jasper,"CARTERVILLE 1,2,3,4",State Senator - District 32,Conon Gillis,30,,,
Jasper,CENTENNIAL/GEM/REEDS,State Senator - District 32,Conon Gillis,31,,,
Jasper,JOPLIN 1/JOPLIN 8,State Senator - District 32,Conon Gillis,47,,,
Jasper,JOPLIN 2/JOPLIN 3,State Senator - District 32,Conon Gillis,76,,,
